filename,contract_type,contract_type_confidence,contract_type_explanation,contract_date,contract_date_confidence,contract_date_explanation,amendment_date,amendment_date_confidence,amendment_date_explanation,version_type,version_type_confidence,version_type_explanation,status,status_confidence,status_explanation,parties,parties_confidence,parties_explanation
c63339debc40579b94722792351d5e0b.txt,ISDA,99,"Document is an amendment to an ISDA Master Agreement, explicitly stated in the title and text.",2009-06-01,99,"Amendment dated as of June 1, 2009, stated multiple times in the document.",2009-06-01,99,"This document is an amendment dated June 1, 2009.",AMENDMENT,99,"Document is an amendment to the original ISDA Master Agreement, not an initial or restated version.",EXECUTED,95,"Signed by authorized representatives of both parties with dates, indicating executed status.","GMAC Investment Management LLC | Party A; Residential Capital, LLC | Party B",99,"Parties clearly identified as GMAC Investment Management LLC and Residential Capital, LLC with roles Party A and Party B respectively."
c745847b449a5553a6d6f80dc28d7cdc.txt,ISDA,95,"Document is a Schedule to the ISDA 2002 Master Agreement, indicating ISDA Master Agreement type.",2023-10-03,98,"Contract date explicitly stated as October 3, 2023 in the document title and text.",,100,No amendment date present; document is an initial schedule to the ISDA Master Agreement.,INITIAL,90,"Document is a Schedule to the ISDA Master Agreement, indicating initial contract version rather than amendment or restatement.",EXECUTED,85,"Document is presented as an exhibit to an executed agreement, suggesting executed status rather than draft.","WELLS FARGO COMMODITIES, LLC | Party A; MONTANA RENEWABLES, LLC | Party B",99,"Parties clearly identified as Wells Fargo Commodities, LLC (Party A) and Montana Renewables, LLC (Party B)."
c84c5268bdee5180ba49892afa16b432.txt,ISDA,95,"Document is an amendment to an ISDA Master Agreement, explicitly referenced multiple times.",2009-09-22,90,"The original ISDA Master Agreement date is September 22, 2009, which is the main contract date.",2010-05-28,95,"The third amendment is dated May 28, 2010, indicating the amendment date.",AMENDMENT,95,"Document is titled 'Third Amendment' indicating it is an amendment, not initial or restated.",EXECUTED,90,"The document is dated and refers to executed amendments, indicating it is an executed version.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B; The Specified Entities Party Thereto,95,"Parties explicitly named as Party A, Party B, and specified entities in the amendment."
c8c864c684b2597ab50fb6efed20a0cc.txt,ISDA,95,"The document is an amendment to an ISDA Master Agreement, explicitly mentioned in the text.",2011-09-30,98,"The amendment is dated as of September 30, 2011, which is the main date associated with this document.",2011-09-30,98,"This document is an amendment dated September 30, 2011, so the amendment date matches the contract date.",AMENDMENT,99,The document is titled 'FORM OF AMENDMENT' and refers to amending the existing ISDA Master Agreement.,EXECUTED,90,"The document is labeled 'Execution Version' and includes signatures, indicating it is executed.","J. ARON & COMPANY | Party; CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP | Counterparty",95,"The parties are explicitly named as J. ARON & COMPANY and CALUMET LUBRICANTS CO., LIMITED PARTNERSHIP with their roles indicated in the text."
cacf284e84835c80894ada76b5442550.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2016-06-01,98,"The agreement is dated as of June 1, 2016, which is the main contract date.",,100,No amendment date is mentioned; the document is an initial master agreement.,INITIAL,99,"The document is an initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,95,"The document is dated and presented as a formal agreement, indicating it is executed rather than draft.","CITIZENS BANK, NATIONAL ASSOCIATION | Party A; CPI AEROSTRUCTURES, INC. | Party B",99,"The parties are explicitly named as CITIZENS BANK, NATIONAL ASSOCIATION (Party A) and CPI AEROSTRUCTURES, INC. (Party B)."
cb3010e876d05baea32fab3636c3e847.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,99,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,"No amendment date is specified; the document is a Schedule to the initial ISDA Master Agreement dated July 12, 2017.",INITIAL,90,"The document is a Schedule to the 2002 ISDA Master Agreement dated July 12, 2017, indicating it is part of the initial contract.",EXECUTED,85,"The document is presented as an executed Schedule to the ISDA Master Agreement, with no indication it is a draft.","JPMorgan Chase Bank, N.A. | Party A; Cambridge Master Fund L.P. | Party B",98,"Parties are explicitly named as JPMorgan Chase Bank, N.A. (Party A) and Cambridge Master Fund L.P. (Party B) in the document."
cd3838f45dd45f72915f5dfee90990a3.txt,IRS,95,The document is titled 'INTEREST RATE SWAP AGREEMENT' and references interest rate swaps throughout.,2005-01-21,90,The Master Agreement is dated as of 21 January 2005 as stated in the schedule.,,100,No amendment date is mentioned; this appears to be the initial agreement.,INITIAL,90,"The document is the Master Agreement dated 21 January 2005, indicating an initial contract.",EXECUTED,85,"The document is presented as a finalized agreement with defined terms and parties, indicating execution rather than draft.",SECURITISATION ADVISORY SERVICES PTY. LIMITED | Manager; COMMONWEALTH BANK OF AUSTRALIA | Party A; PERPETUAL TRUSTEE COMPANY LIMITED AS TRUSTEE OF THE MEDALLION TRUST SERIES 2005-1G | Party B,95,"Parties are explicitly named in the schedule with their roles as Manager, Party A, and Party B."
cd962986ec2b587d95b5643f57014747.txt,ISDA,95,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2015-12-30,99,"The agreement is dated as of December 30, 2015 as stated in the document.",,100,No indication that this document is an amendment; it is the original master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is dated and presented as an executed agreement, not a draft.","U.S. Bank National Association | Party A; MACK-CALI REALTY, L.P. | Party B",98,Parties are explicitly named as 'Party A' and 'Party B' in the document.
ce55ff67b6fc5cbb8579d511562bd5c2.txt,ISDA,95,The document is titled 'SECOND AMENDMENT AGREEMENT TO 2002 ISDA MASTER AGREEMENT' and references the 2002 ISDA Master Agreement including Schedule and Credit Support Annex.,2014-09-26,98,"The amendment agreement is dated as of September 26, 2014, which is the effective date of this amendment.",2014-09-26,98,"This is an amendment agreement effective as of September 26, 2014, so the amendment date matches this date.",AMENDMENT,99,The document is titled 'SECOND AMENDMENT AGREEMENT' and explicitly states it is an amendment to the 2002 ISDA Master Agreement.,EXECUTED,90,The document includes executed signature pages and refers to the agreement as duly executed and delivered.,"UBS AG | Party A; CM FINANCE INC., as successor by merger to CM Finance LLC, acting by and through CM Investment Partners LLC (as successor to CM Investment Partners, L.P.), not in its individual capacity but as agent of Party B | Party B",95,Parties are explicitly named as UBS AG (Party A) and CM FINANCE INC. as successor by merger to CM Finance LLC acting through CM Investment Partners LLC (Party B).
cf03a7317a7450fc8dd7d38465363fe5.txt,ISDA,95,"The document is an amendment to an ISDA 2002 Master Agreement, explicitly mentioned in the text.",2024-09-25,90,"The amendment agreement is dated as of September 25, 2024, which is the main date associated with this document.",2024-09-25,95,"The document is an amendment agreement dated September 25, 2024, so the amendment date is this date.",AMENDMENT,95,"The document is titled 'Amendment Agreement' and amends the existing ISDA Master Agreement, indicating it is an amendment.",EXECUTED,90,"The document is presented as an executed amendment agreement dated September 25, 2024, indicating it is not a draft.",Macquarie Bank Limited (ABN 46 008 583 542) | Party A; Vertex Refining Alabama LLC | Party B,95,The parties are explicitly identified as Macquarie Bank Limited (Party A) and Vertex Refining Alabama LLC (Party B) in the amendment agreement.
d0d183ecf4b0535681ba60403f1f6cba.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and includes the Schedule and Credit Support Annex, indicating an ISDA Master Agreement.",2002-01-01,80,"The agreement is dated as of 2002; exact date not specified, assumed January 1 for format compliance.",,100,No amendment date is mentioned; this is the initial master agreement.,INITIAL,95,"Document is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,90,"Document is labeled 'Execution Version', indicating executed status.","BANK OF AMERICA, N.A. | Party A; Verizon Owner Trust 2018-A | Party B",99,Parties explicitly named as Party A and Party B in the agreement.
d1693a73bba15778a8b71808782fe1f4.txt,ISDA,99,"Document is an amendment to an ISDA Master Agreement, explicitly stated in title and text.",2009-06-01,99,"Amendment dated as of June 1, 2009, stated multiple times including signature dates.",2009-06-01,99,"This document is an amendment dated June 1, 2009, so amendment_date equals contract_date.",AMENDMENT,99,"Document is an amendment to an existing ISDA Master Agreement, not initial or restated.",EXECUTED,95,"Document includes executed signatures with dates, indicating executed status.","GMAC Investment Management LLC | Party A; GMAC Mortgage, LLC | Party B",98,"Parties named as GMAC Investment Management LLC and GMAC Mortgage, LLC with roles Party A and Party B respectively."
d256f19321de5d8c94dff90dce22d906.txt,GUARANTEE,100,"The document is titled 'Guaranty' and repeatedly refers to guarantor obligations, indicating it is a Guaranty agreement.",2018-02-21,100,"The Guaranty is dated as of February 21, 2018, which is the main date associated with the contract.",,100,"There is no indication this document is an amendment; it is an original Guaranty dated February 21, 2018.",INITIAL,100,"The document is an initial Guaranty agreement, not an amendment or restated version.",EXECUTED,90,"The document is labeled 'Execution Version' and contains executed terms, indicating it is an executed agreement rather than a draft.","Summer Energy Holdings, Inc. | Guarantor; EDF Energy Services, LLC | Counterparty; Summer Energy Northeast, LLC | Obligor",100,"The parties are clearly identified: Summer Energy Holdings, Inc. as Guarantor, EDF Energy Services, LLC as Counterparty, and Summer Energy Northeast, LLC as Obligor under the ISDA Agreement referenced."
d2ba56b68f435226b6a2ce621af1c09f.txt,ISDA,95,"Document is a Schedule to the 2002 ISDA Master Agreement, indicating ISDA type.",2010-01-29,99,"Contract date explicitly stated as January 29, 2010.",,100,No indication that this document is an amendment; it is a schedule to the master agreement.,INITIAL,90,"Document is a schedule to the 2002 Master Agreement, indicating initial contract version type.",EXECUTED,85,"Document presented as dated and between parties, indicating executed status.","PB CAPITAL CORPORATION | Party A; FOUNDRY PARK I, LLC | Party B",98,Parties explicitly named with roles Party A and Party B.
d37ad1b2bd33521b9357b827e3550118.txt,ISDA,99,"Document is titled 'ISDA 2002 MASTER AGREEMENT' and references schedule and confirmations, consistent with ISDA Master Agreement.",2009-03-18,99,"The agreement is dated as of March 18, 2009, stated at the beginning of the document.",,100,No indication that this document is an amendment; it is the original 2002 Master Agreement dated 2009.,INITIAL,98,"Document is the initial 2002 Master Agreement dated 2009, not an amendment or restatement.",EXECUTED,90,"Document is dated and presented as an executed agreement, not a draft.","GMAC INVESTMENT MANAGEMENT LLC | Party; RESIDENTIAL FUNDING COMPANY, LLC | Party",95,Parties named explicitly as entering into the agreement at the start of the document.
d53a4564761a5a7d9579a7c34cb30191.txt,ISDA,99,"The document is titled 'ISDA 2002 MASTER AGREEMENT' and references the 2002 Master Agreement and Schedule, indicating it is an ISDA Master Agreement.",2012-07-13,98,"The agreement is dated as of July 13, 2012, which is the main contract date.",,100,No amendment date is mentioned; this is the initial master agreement document.,INITIAL,99,"The document is the original 2002 Master Agreement, indicating it is the initial contract.",EXECUTED,90,"The document is dated and refers to parties having entered into transactions, indicating an executed agreement rather than a draft.","CITIBANK, N.A. | Party; 405 TRS I, LLC | Party",95,"The parties named are CITIBANK, N.A. and 405 TRS I, LLC, identified as parties to the agreement."
d5d57a2874405aa78fbceb91978aa63a.txt,ISDA,95,"Document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating ISDA Master Agreement type.",2022-05-17,99,"Amendment entered into as of May 17, 2022, stated in the opening paragraph.",2022-05-17,99,"This document is an amendment dated May 17, 2022, as stated in the title and opening paragraph.",AMENDMENT,99,Document is titled as the Twenty-Fourth Amendment to the First Lien ISDA 2002 Master Agreement.,EXECUTED,95,Document is labeled as Execution Version and contains executed signature pages.,"U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A; PAR PETROLEUM, LLC | Guarantor; MCCHORD PIPELINE CO. | Guarantor",98,"Parties explicitly named with roles Party A, Party B, and Guarantors in the signature and recitals sections."
d63bb7aa4ec65a9ab3e04aa7059975ef.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by International Swaps and Derivatives Association, Inc., indicating an ISDA Master Agreement.",2021-11-30,100,"The agreement is dated as of November 30, 2021, stated at the beginning of the document.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,100,"The document is the initial 2002 Master Agreement, not an amendment or restated version.",EXECUTED,80,"The document is dated and presented as a formal agreement, indicating it is executed rather than draft.",Macquarie Bank Limited (AFS Licence: 237502) | Party A; Each Party B specified on Appendix A to this Agreement | Party B,90,Parties are explicitly named as Macquarie Bank Limited (Party A) and each Party B specified on Appendix A.
d795bd8578445a3c8c95c38f599e91c1.txt,ISDA,95,"Document is titled '2002 MASTER AGREEMENT' by ISDA and references Schedule and Confirmations, indicating an ISDA Master Agreement.",2016-05-20,99,"The agreement is dated as of May 20, 2016 as stated at the beginning of the document.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,Document is labeled 'Execution Version' indicating it is an executed agreement.,"BANCO BILBAO VIZCAYA ARGENTARIA, S.A. | Party A; EACH ENTITY LISTED IN EXHIBIT A OF THE SCHEDULE | Party B",95,Parties are explicitly named as Party A and Party B with roles in the introductory paragraph.
d94250d4eeb652308a1394b6cfd1bafa.txt,ISDA,95,The document is titled 'THIRTIETH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT' indicating it is an ISDA Master Agreement.,2023-02-28,99,"The amendment is entered into as of February 28, 2023, which is the effective date of this amendment.",2023-02-28,99,"This document is an amendment dated February 28, 2023, explicitly stated as the 'Effective Date'.",AMENDMENT,99,The document is titled as the 'THIRTIETH AMENDMENT' indicating it is an amendment to the original contract.,EXECUTED,95,"The document is an 'Execution Version' and includes executed signatures, indicating it is executed.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",98,"The parties are explicitly named as U.S. OIL & REFINING CO. (Party B) and MERRILL LYNCH COMMODITIES, INC. (Party A)."
d9d15bbf3127582f9d9fae56614149fe.txt,ISDA,95,"The document references an ISDA Master Agreement and an ISDA Credit Support Annex, indicating it is related to an ISDA Master Agreement.",2013-11-12,99,"The amending agreement is dated as of November 12, 2013, which is the main date associated with this document.",2013-11-12,99,"This document is an amending agreement dated November 12, 2013, so the amendment date is the same.",AMENDMENT,99,"The document is titled 'Amending Agreement' and refers to amendments to the Master Agreement, indicating it is an amendment.",EXECUTED,95,"The document includes executed signatures from authorized representatives, indicating it is an executed agreement.","THE BANK OF NOVA SCOTIA | Party; HALIFAX FUNDING LLC | Party; Corporate Capital Trust, Inc. | Designated Manager for Halifax Funding LLC",95,"The parties named are The Bank of Nova Scotia and Halifax Funding LLC, with Corporate Capital Trust, Inc. acting as Designated Manager for Halifax."
d9ec3d49782551c8b5177897dce9a3f9.txt,VSA,99,"Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Master Agreement, indicating it is a Credit Support Annex (VSA).",2017-07-12,95,"ISDA Master Agreement date referenced as July 12, 2017, which is the main contract date related to this annex.",,100,"No amendment date specified; document is an annex to the original agreement, not an amendment.",INITIAL,90,"Document is a Credit Support Annex supplementing the original ISDA Master Agreement, indicating an initial annex rather than amendment or restatement.",EXECUTED,85,"Document is presented as an exhibit and references agreed terms, indicating executed status rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF GRAHAM CAPITAL MASTER FUND L.P. | Party B",99,Parties explicitly named as Party A and Party B in the document.
db89a40b5c635952b05fceb3053c178c.txt,ISDA,95,Document is titled 'First Amendment to ISDA Master Agreement' and references the ISDA Master Agreement multiple times.,2009-02-23,95,"The amendment agreement is entered into as of February 23, 2009, stated on the first page.",2009-02-23,95,"The document is an amendment dated February 23, 2009, as indicated in the title and text.",AMENDMENT,95,The document is titled 'First Amendment to ISDA Master Agreement' indicating it is an amendment.,EXECUTED,90,"The document includes executed signatures by authorized representatives, indicating executed status.","KEYBANK NATIONAL ASSOCIATION | Party A; JUPITERMEDIA CORPORATION, a Delaware corporation, to be known as WebMediaBrands Inc. | Party B",95,Parties are explicitly named as KEYBANK NATIONAL ASSOCIATION (Party A) and JUPITERMEDIA CORPORATION (Party B) in the text.
dbdeec18f71e54a599f97115cf83c189.txt,ISDA,95,"The text states that CPI Aerostructures entered into an ISDA Master Agreement and Schedule, indicating the contract type is ISDA Master Agreement.",2016-06-03,90,"The press release date is June 3, 2016, and the Form 8-K filing on this date references the agreement, indicating this as the main contract date.",,100,"No amendment date is specified; the document refers to an initial agreement entered into on June 3, 2016.",INITIAL,90,"The text indicates this is an initial ISDA Master Agreement entered into, not an amendment or restatement.",EXECUTED,90,"The announcement states the agreement has been entered into, indicating the contract is executed.","CPI Aerostructures, Inc. | Counterparty; Citizens Bank N.A. | Counterparty",90,"The parties named are CPI Aerostructures, Inc. and Citizens Bank N.A. as counterparties to the ISDA Master Agreement."
dc4b0b0f9b7251988f99f9175591eba3.txt,ISDA,95,Document references ISDA Master Agreement and related Swap Agreements.,2010-04-14,90,"Letter agreement dated April 14, 2010, indicating effective date of amendments.",2010-04-14,90,"This letter agreement amends the original ISDA Master Agreement as of April 14, 2010.",AMENDMENT,95,The document is a letter agreement amending the existing ISDA Master Agreement.,EXECUTED,90,Document includes signatures from all parties indicating execution.,"Susquehanna Bank | Party A; Pure Earth Recycling (NJ), Inc. (formerly known as MidAtlantic Recycling Technologies, Inc. and successor by merger to Pure Earth Treatment (NJ), Inc.) | Party B; Rezultz, Incorporated | Party B",95,Parties explicitly named as Party A and Party B in the letter agreement.
dc6d73fedbac5624a9aaf11685a05b04.txt,ISDA,95,"The document is an amendment to the First Lien ISDA 2002 Master Agreement, indicating the contract type is ISDA Master Agreement.",2021-12-17,98,"The amendment is entered into as of December 17, 2021, which is the main date associated with this document.",2021-12-17,98,"This document is an amendment dated December 17, 2021, so the amendment date matches the contract date.",AMENDMENT,99,"The document is titled 'EIGHTEENTH AMENDMENT TO FIRST LIEN ISDA 2002 MASTER AGREEMENT', indicating it is an amendment.",EXECUTED,90,"The document is labeled 'Execution Version' and includes executed amendment language, indicating it is executed.","U.S. OIL & REFINING CO. | Party B; MERRILL LYNCH COMMODITIES, INC. | Party A",99,"The parties are explicitly named as U.S. OIL & REFINING CO. (Party B) and MERRILL LYNCH COMMODITIES, INC. (Party A)."
dcb3a71349d35a5a97578e28be9054b2.txt,ISDA,100,"The document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2014-12-11,100,"The agreement is dated as of December 11, 2014, stated at the beginning of the document.",,100,No amendment date is mentioned; the document is the initial master agreement.,INITIAL,100,"The document is the original 2002 Master Agreement dated December 11, 2014, indicating an initial contract.",EXECUTED,90,"The document is dated and signed by parties, indicating an executed agreement rather than draft.",BARCLAYS BANK PLC | Party A; BOOZ ALLEN HAMILTON INC. | Party B,100,Parties are explicitly named as Barclays Bank PLC (Party A) and Booz Allen Hamilton Inc. (Party B) at the start of the document.
dd1b3f5fe34b5a6c913dccb4a65393eb.txt,SWAP,99,"The document is titled 'CURRENCY SWAP AGREEMENT' and references ISDA Master Agreement, indicating a currency swap agreement.",2015-10-15,99,The ISDA Master Agreement is dated as of 15 October 2015.,,100,No indication that this document is an amendment; it is the initial agreement dated 2015-10-15.,INITIAL,99,"Document is the initial ISDA Master Agreement dated 2015-10-15, no indication of amendment or restatement.",EXECUTED,90,"Document is labeled 'EXECUTION VERSION', indicating an executed contract.",Australia and New Zealand Banking Group Limited | Party A; Perpetual Trustee Company Limited in its capacity as trustee of the SMART ABS Series 2015-1US Trust | Party B; Macquarie Securities Management Pty Limited | Manager,98,"Parties are explicitly named with roles Party A, Party B, and Manager in the introductory section."
dd870350a0e053948618b54f1026ac86.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,99,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,No amendment date is mentioned; this is the initial schedule to the ISDA Master Agreement.,INITIAL,95,"The document is a Schedule to the 2002 ISDA Master Agreement dated July 12, 2017, indicating it is the initial contract version.",EXECUTED,90,"The document is presented as an executed Schedule to the ISDA Master Agreement, with no indication it is a draft.","JPMorgan Chase Bank, N.A. | Party A; CMF Winton Master L.P. | Party B",98,Parties are explicitly named as Party A and Party B with their full legal names and roles.
df05c9dd9f2f5c21ae75f777815a6b62.txt,VSA,99,"Document is titled 'CREDIT SUPPORT ANNEX' to the ISDA Master Agreement, which corresponds to a Credit Support Annex (VSA).",2007-07-18,95,"The ISDA Master Agreement date is July 18, 2007, which is the primary contract date referenced.",,100,No amendment date is mentioned; document appears to be an annex to the original agreement.,INITIAL,90,"Document is a Credit Support Annex to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,85,"Document references dated agreement and formal terms, indicating executed status rather than draft.","WACHOVIA BANK, NATIONAL ASSOCIATION | Party A; WRIGHT EXPRESS CORPORATION | Party B",99,Parties are explicitly named as Party A and Party B in the document header.
e0b1265a47db5365b0a7d4e8f7099d33.txt,ISDA,99,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2024-10-31,98,"The agreement is dated as of October 31, 2024, stated on the first page.",,100,No indication that this document is an amendment; it is an initial master agreement.,INITIAL,99,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,95,"Document includes executed signatures with dates, indicating it is an executed agreement.",NOMURA GLOBAL FINANCIAL PRODUCTS INC. | Party A; EACH OF THE ENTITIES LISTED ON EXHIBIT A TO THIS AGREEMENT | Party B,95,"Parties are explicitly named as Nomura Global Financial Products Inc. and entities listed on Exhibit A, with roles as Party A and Party B respectively."
e175fffd5def50f0b842c0a23b74dce6.txt,ISDA,95,"The document is a Schedule to the 2002 ISDA Master Agreement, indicating it is part of an ISDA Master Agreement.",2017-07-12,99,"The contract date is explicitly stated as July 12, 2017 in the document title.",,100,"No amendment date is provided; the document is a Schedule to the original agreement, not an amendment.",INITIAL,90,"This is a Schedule to the original 2002 ISDA Master Agreement dated July 12, 2017, indicating an initial contract version.",EXECUTED,85,"The document is presented as an executed Schedule to the ISDA Master Agreement, indicating it is not a draft.","JPMorgan Chase Bank, N.A. | Party A; CMF Willowbridge Master Fund L.P. | Party B",99,"Parties are explicitly named as JPMorgan Chase Bank, N.A. (Party A) and CMF Willowbridge Master Fund L.P. (Party B)."
e2427fb2470e5a4abbe6071ba7c40acb.txt,ISDA,99,Document is titled 'ISDA MASTER AGREEMENT' indicating it is an ISDA Master Agreement.,2009-09-22,99,"The agreement is dated as of September 22, 2009, stated on the first page.",,100,No amendment date is mentioned; this is the initial agreement.,INITIAL,99,"Document is the initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,95,"The document is dated and presented as an executed agreement, not a draft.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B,98,Parties are explicitly named as 'Party A' and 'Party B' with their respective legal names.
e4ac2a2ce57155cf841430b8a48a477f.txt,ISDA,99,"The document is titled 'ISDA MASTER AGREEMENT' and references the International Swap Dealers Association, indicating it is an ISDA Master Agreement.",2008-05-16,98,"The contract date is explicitly stated as 'dated as of May 16, 2008' in the document title.",,100,"The document is an initial master agreement, not an amendment; no amendment date is provided.",INITIAL,99,"The document is an initial ISDA Master Agreement, not an amendment or restated version.",EXECUTED,90,The document is labeled 'Execution Version' indicating it is an executed contract.,FORD CREDIT AUTO OWNER | Party; BNP PARIBAS TRUST 2008-C | Party,95,The parties named are 'FORD CREDIT AUTO OWNER' and 'BNP PARIBAS TRUST 2008-C' as indicated in the introductory section.
e567e14abcf35041948da8fa7178e59f.txt,ISDA,95,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2023-05-17,99,"The agreement is dated as of May 17, 2023, stated explicitly in the document.",,100,No indication that this document is an amendment; it appears to be the initial master agreement.,INITIAL,95,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"The document is dated and presented as an executed agreement, no indication it is a draft.","Macquarie Bank Limited | Party A; CORE Alaska, LLC | Party B",98,"Parties are explicitly named as Macquarie Bank Limited (Party A) and CORE Alaska, LLC (Party B)."
e68da95871915ac5be3371cbabc604ff.txt,ISDA,95,"Document is titled '2002 MASTER AGREEMENT' by ISDA, indicating an ISDA Master Agreement.",2012-07-27,99,"The agreement is dated as of July 27, 2012.",,100,No indication that this document is an amendment; it is the master agreement itself.,INITIAL,95,"Document is the original 2002 Master Agreement, not an amendment or restatement.",EXECUTED,90,"Language indicates parties have entered or anticipate entering transactions governed by this agreement, implying execution.","Bank of America, N.A.; FSP 50 South Tenth Street Corp.",95,Parties explicitly named as entering into the agreement.
e823b77ec78357da9461add4eae003c2.txt,ISDA,95,The text refers to ISDA Master Agreements explicitly.,2004-03-24,90,"The ISDA Master Agreements are dated March 24, 2004.",,100,No amendment date is mentioned; the document refers to initial agreements.,INITIAL,90,"The agreements are initial ISDA Master Agreements dated March 24, 2004.",EXECUTED,80,"The agreements are described as entered into, indicating executed status.","Morgan Stanley Capital Services, Inc. | Above Cap Liquidity Facility Provider; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-1G-2-O; Wilmington Trust Company | Subordination Agent for the JetBlue Airways Corporation Pass Through Trust 2004-1C-O",90,Parties are explicitly named with their roles in the ISDA Master Agreements.
e9208e2b562852d68594841c03fc1e2d.txt,ISDA,100,"The document is an amendment to an ISDA Master Agreement, explicitly stated in the title and text.",2009-09-22,100,"The original ISDA Master Agreement date is September 22, 2009, identified as the main contract date.",2009-09-28,100,"The amendment date is September 28, 2009, as stated in the document title and text.",AMENDMENT,100,The document is titled 'First Amendment' and described as an amendment to the ISDA Master Agreement.,EXECUTED,90,"The document is a formal amendment with dated signatures, indicating an executed status rather than draft.",SEMPRA ENERGY TRADING LLC | Party A; MXENERGY INC. | Party B; THE SPECIFIED ENTITIES PARTY THERETO,100,"Parties are explicitly named as Sempra Energy Trading LLC (Party A), MXEnergy Inc. (Party B), and specified entities party thereto."
ea243910f07e59068a83cca6cccec7af.txt,ISDA,95,"Document is titled 'ISDA Master Agreement' and references schedule and CSA, indicating ISDA Master Agreement type.",2019-05-16,99,"Contract date explicitly stated as 'dated as of May 16, 2019'.",,100,No indication that this document is an amendment; it is the initial master agreement.,INITIAL,95,"Document is the original ISDA Master Agreement, not an amendment or restatement.",EXECUTED,90,"Document is dated and signed by parties, indicating executed status rather than draft.","FIFTH THIRD FINANCIAL RISK SOLUTIONS, a division of FIFTH THIRD BANK, an Ohio banking corporation | Party A; BRIDGEPORT FUEL CELL, LLC, a Virginia limited liability company | Party B",98,Parties clearly identified as Party A and Party B with full legal names and roles.
ed200834edd15803a9485a07fb773e16.txt,VSA,99,"Document is titled '2016 Credit Support Annex for Variation Margin (VM)' and references ISDA Master Agreement, indicating it is a Credit Support Annex (VSA).",2017-07-12,95,"ISDA Master Agreement date referenced as July 12, 2017, which is the main contract date related to this annex.",,100,"No amendment date is specified; this document is an annex to the original agreement, not an amendment.",INITIAL,90,"Document is an initial Credit Support Annex to the ISDA Master Agreement, not an amendment or restatement.",EXECUTED,85,"Document is presented as a formal annex with defined terms and parties, indicating an executed status rather than draft.","JPMORGAN CHASE BANK, N.A. | Party A; CMF ASPECT MASTER FUND L.P. | Party B",99,Parties explicitly named as Party A and Party B in the document.
ed444a50dbf551cdba9793d128d06693.txt,ISDA,99,"Document is titled 'ISDA MASTER AGREEMENT' and references schedule and confirmations, indicating an ISDA Master Agreement.",2008-09-12,99,"The Master Agreement is dated as of September 12, 2008, stated at the beginning of the document.",,100,No indication this document is an amendment; it is the original Master Agreement.,INITIAL,99,"Document is the initial Master Agreement, not an amendment or restated version.",EXECUTED,95,"The document is dated and presented as an executed agreement, not a draft.",Barclays Bank PLC | Party A; World Financial Network Credit Card Master Note Trust | Party B,99,Parties are explicitly named as 'Barclays Bank PLC (Party A)' and 'World Financial Network Credit Card Master Note Trust (Party B)'.
